date,sentiment,preds,negative,neutral,positive
2017-02-02,0.3333333333333333,0.3231496214866639,0.0,0.6666666666666666,0.3333333333333333
2017-02-06,0.0,0.0,0.0,1.0,0.0
2017-02-07,0.0,0.0,0.0,1.0,0.0
2017-02-08,0.5,0.4833696782588958,0.0,0.5,0.5
2017-02-09,0.0,0.0,0.0,1.0,0.0
2017-02-10,0.0,0.0,0.0,1.0,0.0
2017-02-13,0.0,0.0,0.0,1.0,0.0
2017-02-14,0.0,0.0,0.0,1.0,0.0
2017-02-16,0.0,0.0,0.0,1.0,0.0
2017-02-21,0.0,0.0,0.0,1.0,0.0
2017-02-23,0.0,0.0,0.0,1.0,0.0
2017-02-27,0.0,0.0,0.0,1.0,0.0
2017-02-28,0.0,0.0,0.0,1.0,0.0
2017-03-02,0.5,0.48073810338974,0.0,0.5,0.5
2017-03-03,0.3333333333333333,0.3217341701189677,0.0,0.6666666666666666,0.3333333333333333
2017-03-06,0.0,0.0,0.0,1.0,0.0
2017-03-07,1.0,0.9507293701171875,0.0,0.0,1.0
2017-03-08,0.5,0.4826266467571258,0.0,0.5,0.5
2017-03-09,0.0,0.0,0.0,1.0,0.0
2017-03-15,0.0,0.0,0.0,1.0,0.0
2017-03-16,0.0,0.0,0.0,1.0,0.0
2017-03-17,0.0,0.0,0.0,1.0,0.0
2017-03-21,0.0,0.0,0.0,1.0,0.0
2017-03-23,0.0,0.0,0.0,1.0,0.0
2017-03-24,0.0,0.0,0.0,1.0,0.0
2017-03-27,0.0,0.0,0.0,1.0,0.0
2017-03-28,0.0,0.0,0.0,1.0,0.0
2017-03-29,0.0,0.0,0.0,1.0,0.0
2017-03-30,0.0,0.0,0.0,1.0,0.0
2017-03-31,0.0,0.0,0.0,1.0,0.0
2017-04-04,0.0,0.0,0.0,1.0,0.0
2017-04-06,0.0,0.0,0.0,1.0,0.0
2017-04-07,0.5,0.4846999943256378,0.0,0.5,0.5
2017-04-10,0.0,0.0,0.0,1.0,0.0
2017-04-11,0.0,0.0,0.0,1.0,0.0
2017-04-14,0.0,0.0,0.0,1.0,0.0
2017-04-17,0.0,0.0,0.0,1.0,0.0
2017-04-18,0.5,0.4845536947250366,0.0,0.5,0.5
2017-04-20,0.0,0.0,0.0,1.0,0.0
2017-04-25,0.3333333333333333,0.31584443648656213,0.0,0.6666666666666666,0.3333333333333333
2017-04-26,0.0,0.0,0.0,1.0,0.0
2017-04-27,0.0,0.0,0.0,1.0,0.0
2017-05-01,0.25,0.2422174662351608,0.0,0.75,0.25
2017-05-02,1.0,0.9668121933937072,0.0,0.0,1.0
2017-05-03,0.0,0.0,0.0,1.0,0.0
2017-05-04,0.3333333333333333,0.3062725067138672,0.0,0.6666666666666666,0.3333333333333333
2017-05-05,0.25,0.24195100367069244,0.0,0.75,0.25
2017-05-09,0.2,0.1477915644645691,0.0,0.8,0.2
2017-05-10,1.0,0.7332378029823303,0.0,0.0,1.0
2017-05-11,0.0,0.0,0.0,1.0,0.0
2017-05-15,-0.5,-0.4744377136230469,0.5,0.5,0.0
2017-05-16,0.5,0.4147886633872986,0.0,0.5,0.5
2017-05-17,0.0,0.0,0.0,1.0,0.0
2017-05-18,0.0,0.0,0.0,1.0,0.0
2017-05-19,0.0,0.0,0.0,1.0,0.0
2017-05-22,0.25,0.2319474071264267,0.0,0.75,0.25
2017-05-23,0.0,0.0,0.0,1.0,0.0
2017-05-24,0.0,0.0,0.0,1.0,0.0
2017-05-25,0.3333333333333333,0.3069010376930236,0.0,0.6666666666666666,0.3333333333333333
2017-05-26,0.0,0.0,0.0,1.0,0.0
2017-05-30,0.0,0.0,0.0,1.0,0.0
2017-06-01,0.0,0.0,0.0,1.0,0.0
2017-06-05,0.0,0.0,0.0,1.0,0.0
2017-06-06,0.0,0.0,0.0,1.0,0.0
2017-06-07,0.0,0.0,0.0,1.0,0.0
2017-06-08,0.5,0.478217214345932,0.0,0.5,0.5
2017-06-09,0.0,0.0,0.0,1.0,0.0
2017-06-12,0.0,0.0,0.0,1.0,0.0
2017-06-13,0.3333333333333333,0.32261735200881964,0.0,0.6666666666666666,0.3333333333333333
2017-06-15,0.0,0.0,0.0,1.0,0.0
2017-06-16,0.0,0.0,0.0,1.0,0.0
2017-06-20,0.3333333333333333,0.31929900248845416,0.0,0.6666666666666666,0.3333333333333333
2017-06-21,0.0,0.0,0.0,1.0,0.0
2017-06-22,0.5,0.4343426525592804,0.0,0.5,0.5
2017-06-26,0.0,0.0,0.0,1.0,0.0
2017-06-27,0.0,0.0,0.0,1.0,0.0
2017-06-28,0.0,0.0,0.0,1.0,0.0
2017-06-29,0.0,0.0,0.0,1.0,0.0
2017-06-30,0.0,0.0,0.0,1.0,0.0
2017-07-05,0.0,0.0,0.0,1.0,0.0
2017-07-06,0.25,0.22967807948589325,0.0,0.75,0.25
2017-07-07,0.0,0.0,0.0,1.0,0.0
2017-07-10,0.0,0.0,0.0,1.0,0.0
2017-07-11,0.3333333333333333,0.3206897974014283,0.0,0.6666666666666666,0.3333333333333333
2017-07-12,0.0,0.0,0.0,1.0,0.0
2017-07-13,0.0,0.0,0.0,1.0,0.0
2017-07-18,0.0,0.0,0.0,1.0,0.0
2017-07-19,0.0,0.0,0.0,1.0,0.0
2017-07-20,0.0,0.0,0.0,1.0,0.0
2017-07-21,0.0,0.0,0.0,1.0,0.0
2017-07-26,0.0,0.0,0.0,1.0,0.0
2017-07-27,0.0,0.0,0.0,1.0,0.0
2017-07-28,0.0,0.0,0.0,1.0,0.0
2017-07-31,0.0,0.0,0.0,1.0,0.0
2017-08-01,0.0,0.0,0.0,1.0,0.0
2017-08-03,1.0,0.9663519859313964,0.0,0.0,1.0
2017-08-08,0.0,0.0,0.0,1.0,0.0
2017-08-10,0.3333333333333333,0.2869373957316081,0.0,0.6666666666666666,0.3333333333333333
2017-08-15,0.3333333333333333,0.32137686014175415,0.0,0.6666666666666666,0.3333333333333333
2017-08-16,0.0,0.0,0.0,1.0,0.0
2017-08-17,0.5,0.4683639407157898,0.0,0.5,0.5
2017-08-21,0.0,0.0,0.0,1.0,0.0
2017-08-22,0.0,0.0,0.0,1.0,0.0
2017-08-23,1.0,0.9475479722023009,0.0,0.0,1.0
2017-08-24,-0.3333333333333333,-0.30689799785614014,0.3333333333333333,0.6666666666666666,0.0
2017-08-25,0.5,0.4839067757129669,0.0,0.5,0.5
2017-08-29,0.5,0.4636678397655487,0.0,0.5,0.5
2017-08-31,0.0,0.0,0.0,1.0,0.0
2017-09-05,0.0,0.0,0.0,1.0,0.0
2017-09-06,0.0,0.0,0.0,1.0,0.0
2017-09-07,0.0,0.0,0.0,1.0,0.0
2017-09-08,0.0,0.0,0.0,1.0,0.0
2017-09-11,0.0,0.0,0.0,1.0,0.0
2017-09-12,0.0,0.0,0.0,1.0,0.0
2017-09-14,0.0,0.0,0.0,1.0,0.0
2017-09-15,0.0,0.0,0.0,1.0,0.0
2017-09-18,0.5,0.4842215776443482,0.0,0.5,0.5
2017-09-20,0.5,0.4836699366569519,0.0,0.5,0.5
2017-09-21,0.0,0.0,0.0,1.0,0.0
2017-09-22,0.0,0.0,0.0,1.0,0.0
2017-09-25,0.0,0.0,0.0,1.0,0.0
2017-09-26,0.3333333333333333,0.3230140010515849,0.0,0.6666666666666666,0.3333333333333333
2017-09-27,0.0,0.0,0.0,1.0,0.0
2017-09-28,0.0,0.0,0.0,1.0,0.0
2017-09-29,0.0,0.0,0.0,1.0,0.0
2017-10-02,0.0,0.0,0.0,1.0,0.0
2017-10-03,0.0,0.0,0.0,1.0,0.0
2017-10-05,0.0,0.0,0.0,1.0,0.0
2017-10-06,0.0,0.0,0.0,1.0,0.0
2017-10-10,0.25,0.2377845793962479,0.0,0.75,0.25
2017-10-12,0.25,0.2380314767360687,0.0,0.75,0.25
2017-10-13,-1.0,-0.8492295742034912,1.0,0.0,0.0
2017-10-16,0.0,0.0,0.0,1.0,0.0
2017-10-17,0.0,0.0,0.0,1.0,0.0
2017-10-18,0.0,0.0,0.0,1.0,0.0
2017-10-19,-0.3333333333333333,-0.29811012744903564,0.3333333333333333,0.6666666666666666,0.0
2017-10-20,0.0,0.0,0.0,1.0,0.0
2017-10-23,0.0,0.0,0.0,1.0,0.0
2017-10-24,0.0,0.0,0.0,1.0,0.0
2017-10-25,0.0,0.0,0.0,1.0,0.0
2017-10-26,0.0,0.0,0.0,1.0,0.0
2017-10-30,1.0,0.9577059745788574,0.0,0.0,1.0
2017-10-31,0.0,0.0,0.0,1.0,0.0
2017-11-01,0.0,0.0,0.0,1.0,0.0
2017-11-02,0.0,0.0,0.0,1.0,0.0
2017-11-03,0.5,0.4839317202568054,0.0,0.5,0.5
2017-11-06,0.0,-0.05505645275115967,0.3333333333333333,0.3333333333333333,0.3333333333333333
2017-11-07,0.0,0.0,0.0,1.0,0.0
2017-11-08,0.0,0.0,0.0,1.0,0.0
2017-11-09,0.0,0.0,0.0,1.0,0.0
2017-11-10,0.0,0.0,0.0,1.0,0.0
2017-11-14,-0.5,-0.4272756576538086,0.5,0.5,0.0
2017-11-16,0.0,0.0,0.0,1.0,0.0
2017-11-17,0.0,0.0,0.0,1.0,0.0
2017-11-20,0.0,0.0,0.0,1.0,0.0
2017-11-21,0.3333333333333333,0.3222457766532898,0.0,0.6666666666666666,0.3333333333333333
2017-11-23,0.0,0.0,0.0,1.0,0.0
2017-11-28,0.0,0.0,0.0,1.0,0.0
2017-11-29,0.0,0.0,0.0,1.0,0.0
2017-11-30,0.0,0.0,0.0,1.0,0.0
2017-12-04,0.0,0.0,0.0,1.0,0.0
2017-12-05,0.0,0.0,0.0,1.0,0.0
2017-12-07,-0.25,-0.2246774137020111,0.25,0.75,0.0
2017-12-11,0.0,0.0,0.0,1.0,0.0
2017-12-12,0.0,0.0,0.0,1.0,0.0
2017-12-13,0.0,0.0,0.0,1.0,0.0
2017-12-14,0.0,0.0,0.0,1.0,0.0
2017-12-19,0.0,0.0,0.0,1.0,0.0
2017-12-20,0.0,0.0,0.0,1.0,0.0
2017-12-21,0.5,0.47969439625740046,0.0,0.5,0.5
2017-12-22,-0.3333333333333333,-0.3150858283042908,0.3333333333333333,0.6666666666666666,0.0
2017-12-27,0.0,0.0,0.0,1.0,0.0
2017-12-28,1.0,0.9675288796424866,0.0,0.0,1.0
2018-01-02,0.5,0.4832699298858642,0.0,0.5,0.5
2018-01-03,0.0,0.0,0.0,1.0,0.0
2018-01-04,0.0,0.0,0.0,1.0,0.0
2018-01-05,0.0,0.0,0.0,1.0,0.0
2018-01-08,0.0,0.0,0.0,1.0,0.0
2018-01-09,0.0,0.0,0.0,1.0,0.0
2018-01-10,0.0,0.0,0.0,1.0,0.0
2018-01-11,0.0,0.0,0.0,1.0,0.0
2018-01-12,0.0,0.0,0.0,1.0,0.0
2018-01-15,0.0,0.0,0.0,1.0,0.0
2018-01-16,0.5,0.4665483236312866,0.0,0.5,0.5
2018-01-17,0.5,0.4767549932003021,0.0,0.5,0.5
2018-01-18,0.0,0.0,0.0,1.0,0.0
2018-01-19,1.0,0.9464327096939088,0.0,0.0,1.0
2018-01-22,0.0,0.0,0.0,1.0,0.0
2018-01-24,0.0,0.0,0.0,1.0,0.0
2018-01-25,0.0,0.0,0.0,1.0,0.0
2018-01-26,-0.5,-0.29163289070129395,0.5,0.5,0.0
2018-01-29,0.0,0.0,0.0,1.0,0.0
2018-01-30,0.0,0.0,0.0,1.0,0.0
2018-01-31,-0.3333333333333333,-0.30927628278732305,0.3333333333333333,0.6666666666666666,0.0
2018-02-01,0.3333333333333333,0.32303619384765625,0.0,0.6666666666666666,0.3333333333333333
2018-02-02,0.0,0.0,0.0,1.0,0.0
2018-02-03,0.0,0.0,0.0,1.0,0.0
2018-02-05,-1.0,-0.8776792287826538,1.0,0.0,0.0
2018-02-06,0.0,0.0,0.0,1.0,0.0
2018-02-07,0.3333333333333333,0.32212924957275385,0.0,0.6666666666666666,0.3333333333333333
2018-02-08,0.25,0.24139025807380676,0.0,0.75,0.25
2018-02-09,0.0,0.0,0.0,1.0,0.0
2018-02-12,-0.3333333333333333,-0.3099889159202576,0.3333333333333333,0.6666666666666666,0.0
2018-02-13,0.0,0.0,0.0,1.0,0.0
2018-02-14,1.0,0.9671515226364136,0.0,0.0,1.0
2018-02-15,0.0,0.0,0.0,1.0,0.0
2018-02-16,0.0,0.0,0.0,1.0,0.0
2018-02-20,0.0,0.0,0.0,1.0,0.0
2018-02-21,0.0,0.0,0.0,1.0,0.0
2018-02-22,0.5,0.4765584766864776,0.0,0.5,0.5
2018-02-23,0.0,0.0,0.0,1.0,0.0
2018-02-26,0.0,0.0,0.0,1.0,0.0
2018-02-27,0.5,0.4837225377559662,0.0,0.5,0.5
2018-02-28,0.0,0.0,0.0,1.0,0.0
2018-03-01,0.25,0.242383137345314,0.0,0.75,0.25
2018-03-02,0.0,0.0,0.0,1.0,0.0
2018-03-05,0.16666666666666666,0.1917152206103007,0.16666666666666666,0.5,0.3333333333333333
2018-03-06,0.0,0.0,0.0,1.0,0.0
2018-03-07,0.0,0.0,0.0,1.0,0.0
2018-03-08,-0.5,-0.4753962457180023,0.5,0.5,0.0
2018-03-09,0.0,0.0,0.0,1.0,0.0
2018-03-12,0.15315315315315314,0.15219689328391273,0.11711711711711711,0.6126126126126126,0.2702702702702703
2018-03-13,0.10412757973733583,0.10291152152514145,0.12382739212007504,0.648217636022514,0.22795497185741087
2018-03-14,0.11466666666666667,0.11404567591349284,0.152,0.5813333333333334,0.26666666666666666
2018-03-15,0.18489835430784124,0.18009830588638956,0.11907066795740562,0.5769603097773476,0.30396902226524686
2018-03-16,0.16890380313199105,0.16525601313951566,0.1297539149888143,0.5715883668903803,0.2986577181208054
2018-03-17,0.15384615384615385,0.14961724021495917,0.08974358974358974,0.6666666666666666,0.24358974358974358
2018-03-18,0.09523809523809523,0.09093753461326871,0.125,0.6547619047619048,0.22023809523809523
2018-03-19,0.1102863202545069,0.11095971071328237,0.17073170731707318,0.5482502651113468,0.28101802757158006
2018-03-20,0.18062563067608475,0.17651347369406706,0.1029263370332997,0.6135216952573158,0.28355196770938446
2018-03-21,0.22255192878338279,0.21375482602359988,0.10385756676557864,0.56973293768546,0.3264094955489614
2018-03-22,0.19223826714801445,0.18604496793841627,0.1407942238267148,0.526173285198556,0.33303249097472926
2018-03-23,0.18024928092042186,0.17501831208985238,0.12943432406519656,0.5608820709491851,0.3096836049856184
2018-03-24,0.056818181818181816,0.057148509404876015,0.07954545454545454,0.7840909090909091,0.13636363636363635
2018-03-25,0.05263157894736842,0.05368917302081459,0.12105263157894737,0.7052631578947368,0.1736842105263158
2018-03-26,0.17055655296229802,0.1666155628712858,0.14721723518850988,0.5350089766606823,0.3177737881508079
2018-03-27,0.16161616161616163,0.15643957076650677,0.10606060606060606,0.6262626262626263,0.2676767676767677
2018-03-28,0.15555555555555556,0.1500139159626431,0.13444444444444445,0.5755555555555556,0.29
2018-03-29,0.14122137404580154,0.1422288859163532,0.16030534351145037,0.5381679389312977,0.3015267175572519
2018-03-30,0.2698412698412698,0.26459237602021957,0.047619047619047616,0.6349206349206349,0.31746031746031744
2018-03-31,0.125,0.12129345536231995,0.0625,0.75,0.1875
2018-04-01,0.046296296296296294,0.048661516772376165,0.19444444444444445,0.5648148148148148,0.24074074074074073
2018-04-02,0.12215909090909091,0.12060802650045264,0.16761363636363635,0.5426136363636364,0.2897727272727273
2018-04-03,0.1422475106685633,0.14094529179048063,0.14366998577524892,0.5704125177809388,0.28591749644381226
2018-04-04,0.18447837150127228,0.18068556081854356,0.11323155216284987,0.589058524173028,0.29770992366412213
2018-04-05,0.20833333333333334,0.2039817897703058,0.1196236559139785,0.5524193548387096,0.3279569892473118
2018-04-06,0.14114114114114115,0.14033590574880261,0.16066066066066065,0.5375375375375375,0.30180180180180183
2018-04-07,0.05084745762711865,0.05492003994472956,0.06779661016949153,0.8135593220338984,0.11864406779661017
2018-04-08,0.0945945945945946,0.09686127707764909,0.0945945945945946,0.7162162162162162,0.1891891891891892
2018-04-09,0.2054380664652568,0.19812813356203615,0.10725075528700906,0.5800604229607251,0.31268882175226587
2018-04-10,0.19393939393939394,0.1891665639299335,0.15757575757575756,0.4909090909090909,0.3515151515151515
2018-04-11,0.21364985163204747,0.2076254287176387,0.0830860534124629,0.6201780415430267,0.29673590504451036
2018-04-12,0.20396270396270397,0.1975313425064087,0.10372960372960373,0.5885780885780886,0.3076923076923077
2018-04-13,0.24489795918367346,0.23632895381735644,0.10641399416909621,0.5422740524781341,0.35131195335276966
2018-04-14,0.043478260869565216,0.04277230863985808,0.043478260869565216,0.8695652173913043,0.08695652173913043
2018-04-15,0.14074074074074075,0.13879052797953287,0.16296296296296298,0.5333333333333333,0.3037037037037037
2018-04-16,0.20930232558139536,0.20369217496890213,0.13953488372093023,0.5116279069767442,0.3488372093023256
2018-04-17,0.27211796246648795,0.2632882304229941,0.10053619302949061,0.5268096514745308,0.3726541554959786
2018-04-18,0.23475258918296893,0.2302992627864877,0.10701956271576525,0.5512082853855006,0.34177215189873417
2018-04-19,0.19785138764547897,0.19460593320049124,0.11638316920322292,0.5693822739480752,0.3142345568487019
2018-04-20,0.1931372549019608,0.18647395278893264,0.10196078431372549,0.6029411764705882,0.2950980392156863
2018-04-21,0.06756756756756757,0.06783805827836732,0.05405405405405406,0.8243243243243243,0.12162162162162163
2018-04-22,0.04046242774566474,0.0425234171696481,0.15606936416184972,0.6473988439306358,0.19653179190751446
2018-04-23,0.1844559585492228,0.17875387742729384,0.11398963730569948,0.5875647668393782,0.29844559585492225
2018-04-24,0.24598930481283424,0.23893105696866856,0.09224598930481283,0.56951871657754,0.3382352941176471
2018-04-25,0.1736111111111111,0.1684414909945594,0.09027777777777778,0.6458333333333334,0.2638888888888889
2018-04-26,0.2652027027027027,0.2548370548096058,0.08868243243243243,0.5574324324324325,0.35388513513513514
2018-04-27,0.24508670520231213,0.2367700637420478,0.12369942196531791,0.507514450867052,0.36878612716763004
2018-04-28,0.17647058823529413,0.1652288647258983,0.029411764705882353,0.7647058823529411,0.20588235294117646
2018-04-29,0.22900763358778625,0.2191051353935067,0.0916030534351145,0.5877862595419847,0.32061068702290074
2018-04-30,0.21311475409836064,0.2063503381240005,0.10304449648711944,0.5807962529274004,0.3161592505854801
2018-05-01,0.1668726823238566,0.16476038577235377,0.1334981458590853,0.5661310259579728,0.3003708281829419
2018-05-02,0.19759450171821305,0.19132988185612196,0.12457044673539519,0.5532646048109966,0.32216494845360827
2018-05-03,0.20747996438112198,0.20074317636812572,0.12288512911843277,0.5467497773820125,0.3303650934995548
2018-05-04,0.2882051282051282,0.2770980562307896,0.09333333333333334,0.5251282051282051,0.38153846153846155
2018-05-05,0.18181818181818182,0.17274016593441818,0.030303030303030304,0.7575757575757576,0.21212121212121213
2018-05-06,0.056338028169014086,0.06473336379292985,0.14788732394366197,0.647887323943662,0.20422535211267606
2018-05-07,0.24439701173959444,0.23496981217996032,0.09284951974386339,0.5699039487726788,0.33724653148345785
2018-05-08,0.21052631578947367,0.20085450665500512,0.08668730650154799,0.6160990712074303,0.29721362229102166
2018-05-09,0.19859578736208625,0.19449631249533972,0.11534603811434303,0.5707121364092277,0.3139418254764293
2018-05-10,0.22670509125840538,0.2181873318670348,0.1037463976945245,0.5658021133525456,0.33045148895292986
2018-05-11,0.18848758465011287,0.1840773066064305,0.12866817155756208,0.554176072234763,0.31715575620767494
2018-05-13,0.10416666666666667,0.10482241792811288,0.11805555555555555,0.6597222222222222,0.2222222222222222
2018-05-14,0.22857142857142856,0.22245526661784013,0.11055900621118013,0.5503105590062112,0.3391304347826087
2018-05-15,0.18580375782881003,0.17918470421016588,0.12004175365344467,0.5741127348643006,0.3058455114822547
2018-05-16,0.22337962962962962,0.21528645732474547,0.10300925925925926,0.5706018518518519,0.3263888888888889
2018-05-17,0.23603793466807166,0.22770871220449,0.0958904109589041,0.5721812434141201,0.33192834562697576
2018-05-18,0.15049751243781095,0.14796496683092258,0.14054726368159204,0.568407960199005,0.291044776119403
2018-05-19,0.07936507936507936,0.07949214511447483,0.09523809523809523,0.7301587301587301,0.1746031746031746
2018-05-20,0.0,0.0,0.0,1.0,0.0
2018-05-21,0.1837270341207349,0.17672143364202944,0.08661417322834646,0.6430446194225722,0.27034120734908135
2018-05-22,0.17940199335548174,0.17537335990407274,0.10631229235880399,0.6079734219269103,0.2857142857142857
2018-05-23,0.15132275132275133,0.14843692829999974,0.13756613756613756,0.5735449735449736,0.28888888888888886
2018-05-24,0.11374407582938388,0.11137296167595126,0.16350710900473933,0.5592417061611374,0.2772511848341232
2018-05-25,0.18973214285714285,0.1858502593157547,0.13950892857142858,0.53125,0.32924107142857145
2018-05-26,0.109375,0.11130294762551785,0.0625,0.765625,0.171875
2018-05-27,0.21481481481481482,0.20008820692698162,0.08888888888888889,0.6074074074074074,0.3037037037037037
2018-05-28,0.16593886462882096,0.16625958629050108,0.21397379912663755,0.40611353711790393,0.3799126637554585
2018-05-29,0.12159533073929961,0.11853398695762056,0.12354085603112841,0.6313229571984436,0.245136186770428
2018-05-30,0.18013856812933027,0.17437374633123914,0.09122401847575058,0.6374133949191686,0.27136258660508084
2018-05-31,0.21805273833671399,0.2109042289411804,0.11764705882352941,0.5466531440162272,0.3356997971602434
2018-06-01,0.24061810154525387,0.23318470780949455,0.12251655629139073,0.5143487858719646,0.3631346578366446
2018-06-02,0.1935483870967742,0.1938301267162446,0.0967741935483871,0.6129032258064516,0.2903225806451613
2018-06-03,0.1870967741935484,0.1776224151734383,0.07096774193548387,0.6709677419354839,0.25806451612903225
2018-06-04,0.22675026123301986,0.2200375094682819,0.1044932079414838,0.5642633228840125,0.33124346917450365
2018-06-05,0.2150313152400835,0.20837725571401433,0.09290187891440502,0.5991649269311065,0.3079331941544885
2018-06-06,0.24563106796116504,0.23917811339341322,0.08932038834951456,0.5757281553398058,0.33495145631067963
2018-06-07,0.172686230248307,0.16935525434280896,0.136568848758465,0.554176072234763,0.309255079006772
2018-06-08,0.12261904761904761,0.11990616257701601,0.1523809523809524,0.5726190476190476,0.275
2018-06-09,0.23255813953488372,0.21823838561080222,0.03488372093023256,0.6976744186046512,0.26744186046511625
2018-06-10,0.07801418439716312,0.07857497533162434,0.14184397163120568,0.6382978723404256,0.2198581560283688
2018-06-11,0.21807228915662652,0.21046737001602908,0.1216867469879518,0.5385542168674698,0.3397590361445783
