date,sentiment,preds,negative,neutral,positive
2017-06-08,0.0,0.0,0.0,1.0,0.0
2017-06-09,0.0,0.0,0.0,1.0,0.0
2017-06-12,0.0,0.0,0.0,1.0,0.0
2017-06-13,0.0,0.0,0.0,1.0,0.0
2017-06-15,0.0,0.0,0.0,1.0,0.0
2017-06-16,0.0,0.0,0.0,1.0,0.0
2017-06-20,0.0,0.0,0.0,1.0,0.0
2017-06-21,0.0,0.0,0.0,1.0,0.0
2017-06-22,0.25,0.2493244856595993,0.0,0.75,0.25
2017-06-26,0.0,0.0,0.0,1.0,0.0
2017-06-27,0.0,0.0,0.0,1.0,0.0
2017-06-28,0.0,0.0,0.0,1.0,0.0
2017-06-29,0.0,0.0,0.0,1.0,0.0
2017-06-30,0.0,0.0,0.0,1.0,0.0
2017-07-05,0.0,0.0,0.0,1.0,0.0
2017-07-06,0.0,0.0,0.0,1.0,0.0
2017-07-07,0.0,0.0,0.0,1.0,0.0
2017-07-10,0.0,0.0,0.0,1.0,0.0
2017-07-11,0.3333333333333333,0.3321233987808228,0.0,0.6666666666666666,0.3333333333333333
2017-07-12,0.0,0.0,0.0,1.0,0.0
2017-07-13,0.0,0.0,0.0,1.0,0.0
2017-07-18,0.0,0.0,0.0,1.0,0.0
2017-07-19,0.0,0.0,0.0,1.0,0.0
2017-07-20,0.0,0.0,0.0,1.0,0.0
2017-07-21,0.0,0.0,0.0,1.0,0.0
2017-07-26,0.0,0.0,0.0,1.0,0.0
2017-07-27,0.0,0.0,0.0,1.0,0.0
2017-07-28,0.0,0.0,0.0,1.0,0.0
2017-07-31,0.0,0.0,0.0,1.0,0.0
2017-08-01,0.0,0.0,0.0,1.0,0.0
2017-08-03,1.0,0.997773826122284,0.0,0.0,1.0
2017-08-08,0.0,0.0,0.0,1.0,0.0
2017-08-10,0.3333333333333333,0.33249517281850177,0.0,0.6666666666666666,0.3333333333333333
2017-08-15,0.3333333333333333,0.3325762947400411,0.0,0.6666666666666666,0.3333333333333333
2017-08-16,0.0,0.0,0.0,1.0,0.0
2017-08-17,0.0,0.0,0.0,1.0,0.0
2017-08-21,0.0,0.0,0.0,1.0,0.0
2017-08-22,0.0,0.0,0.0,1.0,0.0
2017-08-23,0.0,0.0,0.0,1.0,0.0
2017-08-24,0.3333333333333333,0.3134770393371582,0.0,0.6666666666666666,0.3333333333333333
2017-08-25,0.5,0.4987443685531616,0.0,0.5,0.5
2017-08-29,0.5,0.4982609748840332,0.0,0.5,0.5
2017-08-31,0.0,0.0,0.0,1.0,0.0
2017-09-05,0.0,0.0,0.0,1.0,0.0
2017-09-06,0.0,0.0,0.0,1.0,0.0
2017-09-07,0.0,0.0,0.0,1.0,0.0
2017-09-08,0.0,0.0,0.0,1.0,0.0
2017-09-11,0.0,0.0,0.0,1.0,0.0
2017-09-12,0.0,0.0,0.0,1.0,0.0
2017-09-14,0.0,0.0,0.0,1.0,0.0
2017-09-15,0.0,0.0,0.0,1.0,0.0
2017-09-18,0.5,0.4988472163677216,0.0,0.5,0.5
2017-09-20,0.5,0.4988473951816559,0.0,0.5,0.5
2017-09-21,0.0,0.0,0.0,1.0,0.0
2017-09-22,0.0,0.0,0.0,1.0,0.0
2017-09-25,1.0,0.9974579215049744,0.0,0.0,1.0
2017-09-26,0.3333333333333333,0.33260307709376014,0.0,0.6666666666666666,0.3333333333333333
2017-09-27,0.0,0.0,0.0,1.0,0.0
2017-09-28,0.0,0.0,0.0,1.0,0.0
2017-09-29,0.0,0.0,0.0,1.0,0.0
2017-10-02,0.0,0.0,0.0,1.0,0.0
2017-10-03,0.0,0.0,0.0,1.0,0.0
2017-10-05,0.0,0.0,0.0,1.0,0.0
2017-10-06,0.0,0.0,0.0,1.0,0.0
2017-10-10,0.0,0.0,0.0,1.0,0.0
2017-10-12,0.0,0.0,0.0,1.0,0.0
2017-10-13,0.0,0.0,0.0,1.0,0.0
2017-10-16,0.0,0.0,0.0,1.0,0.0
2017-10-17,0.0,0.0,0.0,1.0,0.0
2017-10-18,0.0,0.0,0.0,1.0,0.0
2017-10-19,0.0,0.0,0.0,1.0,0.0
2017-10-20,0.0,0.0,0.0,1.0,0.0
2017-10-23,0.0,0.0,0.0,1.0,0.0
2017-10-24,0.0,0.0,0.0,1.0,0.0
2017-10-25,0.0,0.0,0.0,1.0,0.0
2017-10-26,0.0,0.0,0.0,1.0,0.0
2017-10-30,0.0,0.0,0.0,1.0,0.0
2017-10-31,0.0,0.0,0.0,1.0,0.0
2017-11-01,0.0,0.0,0.0,1.0,0.0
2017-11-02,0.0,0.0,0.0,1.0,0.0
2017-11-03,-0.5,-0.4757634699344635,0.5,0.5,0.0
2017-11-06,0.0,0.0009405016899108517,0.3333333333333333,0.3333333333333333,0.3333333333333333
2017-11-07,0.0,0.0,0.0,1.0,0.0
2017-11-08,0.0,0.0,0.0,1.0,0.0
2017-11-09,0.0,0.0,0.0,1.0,0.0
2017-11-10,0.0,0.0,0.0,1.0,0.0
2017-11-14,0.0,0.0,0.0,1.0,0.0
2017-11-16,0.0,0.0,0.0,1.0,0.0
2017-11-17,0.0,0.0,0.0,1.0,0.0
2017-11-20,0.0,0.0,0.0,1.0,0.0
2017-11-21,0.0,0.0,0.0,1.0,0.0
2017-11-23,0.0,0.0,0.0,1.0,0.0
2017-11-28,-1.0,-0.9886233806610109,1.0,0.0,0.0
2017-11-29,0.0,0.0,0.0,1.0,0.0
2017-11-30,0.0,0.0,0.0,1.0,0.0
2017-12-04,0.0,0.0,0.0,1.0,0.0
2017-12-05,0.0,0.0,0.0,1.0,0.0
2017-12-07,0.0,0.0,0.0,1.0,0.0
2017-12-11,0.0,0.0,0.0,1.0,0.0
2017-12-12,0.0,0.0,0.0,1.0,0.0
2017-12-13,0.0,0.0,0.0,1.0,0.0
2017-12-14,0.0,0.0,0.0,1.0,0.0
2017-12-19,0.0,0.0,0.0,1.0,0.0
2017-12-20,0.0,0.0,0.0,1.0,0.0
2017-12-21,0.0,0.0,0.0,1.0,0.0
2017-12-22,-0.3333333333333333,-0.3321498235066732,0.3333333333333333,0.6666666666666666,0.0
2017-12-27,0.0,0.0,0.0,1.0,0.0
2017-12-28,0.5,0.4644690454006195,0.0,0.5,0.5
2018-01-02,0.0,0.0,0.0,1.0,0.0
2018-01-03,0.0,0.0,0.0,1.0,0.0
2018-01-04,0.0,0.0,0.0,1.0,0.0
2018-01-05,0.0,0.0,0.0,1.0,0.0
2018-01-08,0.0,0.0,0.0,1.0,0.0
2018-01-09,0.0,0.0,0.0,1.0,0.0
2018-01-10,0.0,0.0,0.0,1.0,0.0
2018-01-11,0.0,0.0,0.0,1.0,0.0
2018-01-12,0.0,0.0,0.0,1.0,0.0
2018-01-15,0.0,0.0,0.0,1.0,0.0
2018-01-16,0.5,0.498714953660965,0.0,0.5,0.5
2018-01-17,0.5,0.4988700151443482,0.0,0.5,0.5
2018-01-18,0.0,0.0,0.0,1.0,0.0
2018-01-19,1.0,0.9978014826774596,0.0,0.0,1.0
2018-01-22,0.0,0.0,0.0,1.0,0.0
2018-01-24,0.0,0.0,0.0,1.0,0.0
2018-01-25,0.0,0.0,0.0,1.0,0.0
2018-01-26,0.0,0.0,0.0,1.0,0.0
2018-01-29,0.0,0.0,0.0,1.0,0.0
2018-01-30,0.0,0.0,0.0,1.0,0.0
2018-01-31,-0.3333333333333333,-0.32963405052820843,0.3333333333333333,0.6666666666666666,0.0
2018-02-01,0.0,0.0,0.0,1.0,0.0
2018-02-02,-0.5,-0.435562402009964,0.5,0.5,0.0
2018-02-03,0.0,0.0,0.0,1.0,0.0
2018-02-05,0.0,0.0,0.0,1.0,0.0
2018-02-06,0.0,0.0,0.0,1.0,0.0
2018-02-07,0.3333333333333333,0.33258144060770667,0.0,0.6666666666666666,0.3333333333333333
2018-02-08,0.25,0.24943871796131134,0.0,0.75,0.25
2018-02-09,0.0,0.0,0.0,1.0,0.0
2018-02-12,0.0,0.0,0.0,1.0,0.0
2018-02-13,0.0,0.0,0.0,1.0,0.0
2018-02-14,0.0,0.0,0.0,1.0,0.0
2018-02-15,0.0,0.0,0.0,1.0,0.0
2018-02-16,0.0,0.0,0.0,1.0,0.0
2018-02-20,0.0,0.0,0.0,1.0,0.0
2018-02-21,0.0,0.0,0.0,1.0,0.0
2018-02-22,0.0,-0.00033727288246149234,0.5,0.0,0.5
2018-02-23,0.0,0.0,0.0,1.0,0.0
2018-02-26,0.0,0.0,0.0,1.0,0.0
2018-02-27,0.5,0.4982554018497467,0.0,0.5,0.5
2018-02-28,0.0,0.0,0.0,1.0,0.0
2018-03-01,0.25,0.2494006007909775,0.0,0.75,0.25
2018-03-02,0.0,0.0,0.0,1.0,0.0
2018-03-05,0.5,0.45809999108314514,0.0,0.5,0.5
2018-03-06,0.0,0.0,0.0,1.0,0.0
2018-03-07,0.0,0.0,0.0,1.0,0.0
2018-03-08,-0.5,-0.4941816627979278,0.5,0.5,0.0
2018-03-09,0.0,0.0,0.0,1.0,0.0
2018-03-12,0.12612612612612611,0.12540804265855668,0.05405405405405406,0.7657657657657657,0.18018018018018017
2018-03-13,0.07317073170731707,0.07270077469201294,0.07692307692307693,0.7729831144465291,0.150093808630394
2018-03-14,0.042666666666666665,0.04269272947311401,0.12533333333333332,0.7066666666666667,0.168
2018-03-15,0.09970958373668926,0.09973811532036263,0.08518877057115198,0.7299128751210068,0.18489835430784124
2018-03-16,0.08277404921700224,0.08332192004393678,0.1017897091722595,0.7136465324384788,0.18456375838926176
2018-03-17,0.1282051282051282,0.1298106985214429,0.0641025641025641,0.7435897435897436,0.19230769230769232
2018-03-18,0.041666666666666664,0.04161999019838515,0.09523809523809523,0.7678571428571429,0.13690476190476192
2018-03-19,0.03711558854718982,0.038529599016317,0.13043478260869565,0.7020148462354189,0.16755037115588547
2018-03-20,0.09081735620585267,0.09180662736642493,0.07568113017154389,0.7578203834510595,0.16649848637739656
2018-03-21,0.11275964391691394,0.11230148069936373,0.0722057368941642,0.7428288822947576,0.18496538081107813
2018-03-22,0.06046931407942238,0.0599195518756171,0.12184115523465704,0.6958483754512635,0.18231046931407943
2018-03-23,0.04793863854266539,0.049697137690459095,0.11984659635666348,0.7123681687440077,0.16778523489932887
2018-03-24,0.045454545454545456,0.045174207877029075,0.056818181818181816,0.8409090909090909,0.10227272727272728
2018-03-25,-0.02631578947368421,-0.025346888366498444,0.10526315789473684,0.8157894736842105,0.07894736842105263
2018-03-26,0.09156193895870736,0.09344205961193174,0.12387791741472172,0.6606822262118492,0.21543985637342908
2018-03-27,0.08585858585858586,0.08575204707155323,0.0707070707070707,0.7727272727272727,0.15656565656565657
2018-03-28,0.06,0.05976514339447021,0.10111111111111111,0.7377777777777778,0.16111111111111112
2018-03-29,0.10814249363867684,0.10806041425117706,0.09923664122137404,0.693384223918575,0.20737913486005088
2018-03-30,0.15873015873015872,0.15763837099075317,0.015873015873015872,0.8095238095238095,0.1746031746031746
2018-03-31,0.0,0.00013654679059981606,0.0625,0.875,0.0625
2018-04-01,0.10185185185185185,0.10124902316817531,0.09259259259259259,0.7129629629629629,0.19444444444444445
2018-04-02,0.03125,0.03130373231727968,0.14772727272727273,0.6732954545454546,0.17897727272727273
2018-04-03,0.06401137980085349,0.06368855392271561,0.12233285917496443,0.6913229018492176,0.18634423897581792
2018-04-04,0.09541984732824428,0.09499664168624782,0.089058524173028,0.7264631043256997,0.18447837150127228
2018-04-05,0.13306451612903225,0.13226671813316243,0.08064516129032258,0.7056451612903226,0.21370967741935484
2018-04-06,0.09009009009009009,0.08958692029789761,0.10510510510510511,0.6996996996996997,0.19519519519519518
2018-04-07,0.03389830508474576,0.03314329304937589,0.05084745762711865,0.864406779661017,0.0847457627118644
2018-04-08,0.04054054054054054,0.04160533080229888,0.10810810810810811,0.7432432432432432,0.14864864864864866
2018-04-09,0.1419939577039275,0.14200992283504174,0.08006042296072508,0.6978851963746223,0.22205438066465258
2018-04-10,0.19393939393939394,0.1927625399647337,0.09090909090909091,0.6242424242424243,0.28484848484848485
2018-04-11,0.12462908011869436,0.12388384996606618,0.06528189910979229,0.744807121661721,0.18991097922848665
2018-04-12,0.09557109557109557,0.09525811991769395,0.09207459207459208,0.7202797202797203,0.18764568764568765
2018-04-13,0.13411078717201166,0.1336057172224751,0.09183673469387756,0.6822157434402333,0.2259475218658892
2018-04-14,0.08695652173913043,0.08527615277663521,0.043478260869565216,0.8260869565217391,0.13043478260869565
2018-04-15,0.1259259259259259,0.1253829938394052,0.0962962962962963,0.6814814814814815,0.2222222222222222
2018-04-16,0.14774281805745554,0.1457606928293095,0.06976744186046512,0.7127222982216143,0.21751025991792067
2018-04-17,0.15281501340482573,0.15428427604823586,0.07908847184986595,0.6890080428954424,0.23190348525469168
2018-04-18,0.15535097813578827,0.15500432129422045,0.06789413118527042,0.7088607594936709,0.22324510932105868
2018-04-19,0.12264995523724262,0.1226592417689659,0.07520143240823635,0.7269471799462847,0.19785138764547897
2018-04-20,0.12058823529411765,0.12012817935616363,0.07254901960784314,0.734313725490196,0.1931372549019608
2018-04-21,0.05405405405405406,0.058957620246990305,0.04054054054054054,0.8648648648648649,0.0945945945945946
2018-04-22,0.08670520231213873,0.08540242634756717,0.07514450867052024,0.7630057803468208,0.16184971098265896
2018-04-23,0.09844559585492228,0.09709219611370502,0.0766839378238342,0.7481865284974093,0.17512953367875647
2018-04-24,0.1270053475935829,0.12669374176206435,0.06951871657754011,0.733957219251337,0.196524064171123
2018-04-25,0.125,0.12461884775095516,0.0763888888888889,0.7222222222222222,0.2013888888888889
2018-04-26,0.16976351351351351,0.16895921165878708,0.059966216216216214,0.7103040540540541,0.22972972972972974
2018-04-27,0.13872832369942195,0.13808072095661494,0.10751445086705202,0.6462427745664739,0.24624277456647398
2018-04-28,0.08823529411764706,0.08806357313604916,0.029411764705882353,0.8529411764705882,0.11764705882352941
2018-04-29,0.09923664122137404,0.09905261756809614,0.061068702290076333,0.7786259541984732,0.16030534351145037
2018-04-30,0.11007025761124122,0.10980066196421549,0.07611241217798595,0.7377049180327869,0.18618266978922718
2018-05-01,0.0865265760197775,0.08573625593161849,0.10259579728059333,0.7082818294190358,0.18912237330037082
2018-05-02,0.11254295532646048,0.11135210337507766,0.08333333333333333,0.7207903780068728,0.1958762886597938
2018-05-03,0.06411398040961709,0.06416362768183409,0.12021371326803205,0.6954585930543188,0.18432769367764915
2018-05-04,0.14051282051282052,0.13971398139611269,0.0758974358974359,0.7076923076923077,0.2164102564102564
2018-05-05,0.12121212121212122,0.12115996985724478,0.045454545454545456,0.7878787878787878,0.16666666666666666
2018-05-06,0.14788732394366197,0.1484739755240964,0.06338028169014084,0.7253521126760564,0.2112676056338028
2018-05-07,0.128068303094984,0.1280218783921086,0.07257203842049093,0.7267876200640342,0.2006403415154749
2018-05-08,0.12074303405572756,0.11987984863228104,0.08359133126934984,0.7120743034055728,0.2043343653250774
2018-05-09,0.11634904714142427,0.11612847587887717,0.09628886659979939,0.691073219658977,0.21263791374122368
2018-05-10,0.12295869356388088,0.12295505275643868,0.07588856868395773,0.7252641690682037,0.1988472622478386
2018-05-11,0.09367945823927765,0.09356822574649923,0.1038374717832957,0.698645598194131,0.19751693002257337
2018-05-13,0.027777777777777776,0.028328891429636214,0.09722222222222222,0.7777777777777778,0.125
2018-05-14,0.11055900621118013,0.11109277439413603,0.08944099378881988,0.7105590062111802,0.2
2018-05-15,0.11169102296450939,0.1114016938060211,0.0918580375782881,0.7045929018789144,0.2035490605427975
2018-05-16,0.1423611111111111,0.14146768501787274,0.07060185185185185,0.7164351851851852,0.21296296296296297
2018-05-17,0.136986301369863,0.13664760862185657,0.08324552160168598,0.6965226554267651,0.220231822971549
2018-05-18,0.09203980099502487,0.09042066469121335,0.09203980099502487,0.7238805970149254,0.18407960199004975
2018-05-19,0.06349206349206349,0.06316631086288936,0.09523809523809523,0.746031746031746,0.15873015873015872
2018-05-20,0.0,0.0,0.0,1.0,0.0
2018-05-21,0.13123359580052493,0.13107994973190187,0.07086614173228346,0.7270341207349081,0.2020997375328084
2018-05-22,0.12181616832779624,0.12259243479862826,0.07198228128460686,0.7342192691029901,0.1937984496124031
2018-05-23,0.08677248677248678,0.08684575090963374,0.1037037037037037,0.7058201058201058,0.19047619047619047
2018-05-24,0.07109004739336493,0.07040839257398487,0.11374407582938388,0.7014218009478673,0.1848341232227488
2018-05-25,0.1015625,0.09989105930019702,0.11830357142857142,0.6618303571428571,0.21986607142857142
2018-05-26,0.140625,0.14009873196482658,0.0,0.859375,0.140625
2018-05-27,0.07407407407407407,0.07549237807591756,0.06666666666666667,0.7925925925925926,0.14074074074074075
2018-05-28,0.1222707423580786,0.12184992575749559,0.1812227074235808,0.5152838427947598,0.3034934497816594
2018-05-29,0.024319066147859923,0.024355043349099065,0.10408560311284047,0.7675097276264592,0.12840466926070038
2018-05-30,0.10508083140877598,0.10511900419175763,0.07505773672055427,0.7448036951501155,0.18013856812933027
2018-05-31,0.10344827586206896,0.10296407299641422,0.10040567951318459,0.6957403651115619,0.20385395537525355
2018-06-01,0.15673289183222958,0.15611389463574155,0.09713024282560706,0.6490066225165563,0.25386313465783666
2018-06-02,0.12903225806451613,0.12647598597311205,0.0967741935483871,0.6774193548387096,0.22580645161290322
2018-06-03,0.06451612903225806,0.06727635514351629,0.07096774193548387,0.7935483870967742,0.13548387096774195
2018-06-04,0.12016718913270637,0.12019346332101613,0.0877742946708464,0.7042842215256009,0.20794148380355276
2018-06-05,0.12421711899791232,0.12363502725429973,0.06471816283924843,0.7463465553235908,0.18893528183716074
2018-06-06,0.1436893203883495,0.14370195738320213,0.06699029126213592,0.7223300970873786,0.21067961165048543
2018-06-07,0.09142212189616253,0.09086195677182475,0.11963882618510158,0.6693002257336343,0.2110609480812641
2018-06-08,0.060714285714285714,0.06192296182825452,0.11666666666666667,0.705952380952381,0.1773809523809524
2018-06-09,0.05813953488372093,0.06110896967178167,0.046511627906976744,0.8488372093023255,0.10465116279069768
2018-06-10,0.04964539007092199,0.04955297497147364,0.09929078014184398,0.75177304964539,0.14893617021276595
2018-06-11,0.1530120481927711,0.1522467137819313,0.09156626506024096,0.6638554216867469,0.24457831325301205
2018-06-12,0.14160401002506265,0.14087541285612828,0.05263157894736842,0.7531328320802005,0.19423558897243107
2018-06-13,0.0639470782800441,0.06390422740345358,0.0782800441014333,0.7794928335170893,0.1422271223814774
2018-06-14,0.10117878192534381,0.10152026079961031,0.08349705304518663,0.731827111984283,0.18467583497053044
2018-06-15,0.03253796095444685,0.03240921977026602,0.12147505422993492,0.7245119305856833,0.1540130151843818
2018-06-16,0.07142857142857142,0.0712067825453622,0.011904761904761904,0.9047619047619048,0.08333333333333333
2018-06-17,0.09333333333333334,0.09279512882232666,0.08,0.7466666666666667,0.17333333333333334
2018-06-18,0.06991525423728813,0.07025615883580709,0.09745762711864407,0.7351694915254238,0.1673728813559322
